block_index,block_start,block_stop_exclusive,block_size,block_semantic,policy_surrogate_mode,theta_advantage_mean,theta_advantage_std,theta_advantage_max,theta_advantage_min,route_advantage_mean,route_advantage_std,route_advantage_max,route_advantage_min,route_gate_mean,route_gate_std,route_gate_min,route_gate_max,route_gate_active_fraction,theta_selected_action_prob_gain_mean,theta_selected_action_prob_gain_std,route_selected_action_prob_gain_mean,route_selected_action_prob_gain_std,theta_clip_fraction,route_clip_fraction,offload_vs_local_value_gap_mean,offload_vs_local_value_gap_std,bs1_vs_bs2_value_gap_mean,bs1_vs_bs2_value_gap_std,epoch
5,15,18,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.002973935566842556,0.198494091629982,0.7431789636611938,-0.9004580974578857,-0.01214950904250145,0.21806825697422028,1.0026592016220093,-0.7327555418014526,0.4770747423171997,0.09793351590633392,0.21065936982631683,0.7315464615821838,0.4099999964237213,0.031197957694530487,0.3256239593029022,-0.021541347727179527,0.19902607798576355,0.25999999046325684,0.30000001192092896,-0.2941163182258606,0.23395192623138428,0.5436112880706787,0.2241738736629486,2
6,18,21,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.005254863295704126,0.25060486793518066,0.8472047448158264,-0.9310014247894287,-0.009319741278886795,0.28593432903289795,1.0204159021377563,-0.7471438646316528,0.48944565653800964,0.09518769383430481,0.27062681317329407,0.6817193627357483,0.47999998927116394,-0.004602974280714989,0.2571517527103424,0.017812669277191162,0.2785784900188446,0.2800000011920929,0.46000000834465027,-0.5622445940971375,0.26588380336761475,0.34461650252342224,0.31347742676734924,2
7,21,24,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.009297785349190235,0.3016376793384552,1.4290335178375244,-1.2383930683135986,0.020712614059448242,0.3327717185020447,1.3072047233581543,-1.7947559356689453,0.5023353099822998,0.10684767365455627,0.252453088760376,0.8022897243499756,0.5199999809265137,0.0253000408411026,0.4395610988140106,-0.008747793734073639,0.28502050042152405,0.4399999976158142,0.33000001311302185,-0.6683284640312195,0.3037189841270447,-0.9283998012542725,0.3863254487514496,2
8,24,27,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.004058721009641886,0.2210223376750946,0.7544065713882446,-0.6550633907318115,0.0026088666636496782,0.22130316495895386,0.6719173192977905,-0.8637892603874207,0.5240702629089355,0.10457724332809448,0.2559477388858795,0.7524272203445435,0.5799999833106995,0.03906425088644028,0.5202020406723022,-0.02689468301832676,0.24785736203193665,0.3700000047683716,0.3100000023841858,-0.3873739540576935,0.25741156935691833,-0.19760555028915405,0.19687601923942566,2
9,27,30,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0020266377832740545,0.16599935293197632,0.43095529079437256,-0.5109862089157104,0.003921038005501032,0.20095038414001465,0.849162220954895,-0.684022843837738,0.4801250398159027,0.09399712830781937,0.23666499555110931,0.724259614944458,0.36000001430511475,0.011597213335335255,0.263271689414978,-0.006332938093692064,0.18381716310977936,0.38999998569488525,0.25999999046325684,-0.21323661506175995,0.1144164651632309,-0.1760723888874054,0.1959029585123062,2
10,30,33,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.008162055164575577,0.2598212957382202,0.8284655809402466,-0.6863624453544617,-0.010024448856711388,0.19676540791988373,0.6756725311279297,-0.5975961089134216,0.4840719699859619,0.10319584608078003,0.22220945358276367,0.8027970194816589,0.44999998807907104,0.07209039479494095,0.5671589970588684,0.008045334368944168,0.3065973222255707,0.36000001430511475,0.3400000035762787,0.145300954580307,0.23085513710975647,0.5133324265480042,0.17717090249061584,2
11,33,36,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.019401684403419495,0.29761481285095215,1.0811245441436768,-1.143168330192566,-0.012183856219053268,0.19556862115859985,0.6100011467933655,-0.793260395526886,0.4859122931957245,0.09394573420286179,0.2855531573295593,0.685259222984314,0.4000000059604645,0.019318897277116776,0.2782662510871887,0.0016132950549945235,0.2920511066913605,0.38999998569488525,0.3199999928474426,-0.9111248850822449,0.36455556750297546,0.5584378838539124,0.1903068721294403,2
12,36,39,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0020995258819311857,0.2998024523258209,1.1751052141189575,-1.0163755416870117,-0.02344035916030407,0.3908608555793762,1.2533372640609741,-1.8415794372558594,0.50846266746521,0.10521642863750458,0.23394836485385895,0.743175208568573,0.5400000214576721,0.05339354649186134,0.356023907661438,-0.004045048728585243,0.20446740090847015,0.3400000035762787,0.27000001072883606,0.0006270888261497021,0.2145683318376541,1.0583657026290894,0.5170319080352783,2
13,39,42,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.017894933000206947,0.2936636805534363,0.7450802326202393,-1.0632787942886353,0.008375353179872036,0.26960358023643494,1.0175487995147705,-1.043874979019165,0.5223769545555115,0.10168924927711487,0.25127050280570984,0.7361775040626526,0.5799999833106995,0.059766735881567,1.2152928113937378,-0.026754193007946014,0.27476924657821655,0.41999998688697815,0.3799999952316284,0.36050471663475037,0.24638614058494568,-0.41237327456474304,0.20306234061717987,2
14,42,45,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.00744370324537158,0.22423742711544037,0.8897538781166077,-1.0844576358795166,-0.021542701870203018,0.4241122901439667,2.1768898963928223,-1.6384694576263428,0.5001285672187805,0.10317612439393997,0.2744874060153961,0.7263537049293518,0.47999998927116394,-0.01615622267127037,0.2779058516025543,-0.001164308749139309,0.2743476927280426,0.2800000011920929,0.38999998569488525,0.0996038168668747,0.20316526293754578,0.9502473473548889,0.4935414791107178,2
15,45,48,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.006086170673370361,0.23767443001270294,0.8199424147605896,-0.9599981904029846,-0.016992313787341118,0.2869170606136322,1.2396974563598633,-0.9628583192825317,0.494415283203125,0.1069396510720253,0.23244868218898773,0.7195249199867249,0.5,-0.005063878372311592,0.32349926233291626,-0.007217013277113438,0.22239433228969574,0.3199999928474426,0.2800000011920929,0.03946012631058693,0.21326951682567596,0.799350380897522,0.3035683035850525,2
16,48,51,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0015214490704238415,0.21178601682186127,0.9628463387489319,-0.6248948574066162,-0.012043147347867489,0.3477747440338135,1.4660996198654175,-0.8688647150993347,0.4953964948654175,0.0996946468949318,0.2652391791343689,0.7253344655036926,0.49000000953674316,-0.02058355323970318,0.3225257992744446,-0.0136916134506464,0.240701824426651,0.3700000047683716,0.36000001430511475,0.2101774960756302,0.20856808125972748,0.5583743453025818,0.31516557931900024,2
17,51,54,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.008185096085071564,0.29686403274536133,1.2593927383422852,-1.1938518285751343,0.015378450974822044,0.3112933039665222,1.0328640937805176,-0.9409072399139404,0.5264492034912109,0.11148899793624878,0.2569047212600708,0.8209229111671448,0.6000000238418579,0.041705645620822906,0.454692542552948,0.05980490520596504,0.29053613543510437,0.36000001430511475,0.3400000035762787,-0.05174374580383301,0.2419254034757614,-0.710425853729248,0.34303489327430725,2
18,54,57,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0026391493156552315,0.2429015338420868,0.6261172890663147,-1.3661514520645142,-0.010771081782877445,0.3029145896434784,1.2321012020111084,-0.8797428607940674,0.48143208026885986,0.10284341126680374,0.3058225214481354,0.7482287883758545,0.4000000059604645,-0.012137813493609428,0.24905714392662048,0.011877789162099361,0.3150278627872467,0.3799999952316284,0.3799999952316284,-0.3468035161495209,0.22286216914653778,0.5410335063934326,0.26163575053215027,2
19,57,60,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.018708452582359314,0.35580119490623474,1.3731027841567993,-1.1094568967819214,-0.012168023735284805,0.245173379778862,0.8847293853759766,-0.9207396507263184,0.48302069306373596,0.1036439836025238,0.22233745455741882,0.7160309553146362,0.5,-0.019338656216859818,0.3836360573768616,-0.0002954071678686887,0.2850438058376312,0.4099999964237213,0.4000000059604645,-1.0431121587753296,0.42199012637138367,0.579209566116333,0.2536264657974243,2
20,60,63,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.013692405074834824,0.3053055703639984,1.137648344039917,-1.0044217109680176,-0.015487375669181347,0.2690061926841736,0.9235879182815552,-1.1431258916854858,0.4746689200401306,0.1051282212138176,0.20041373372077942,0.7405757904052734,0.36000001430511475,0.00012544631317723542,0.35699763894081116,0.03473249822854996,0.3195781707763672,0.4000000059604645,0.3700000047683716,-0.6599117517471313,0.3144908845424652,0.7541534304618835,0.2923261523246765,2
21,63,66,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.00624931650236249,0.32049885392189026,1.5814476013183594,-1.3676161766052246,0.0050612580962479115,0.24062544107437134,1.1650700569152832,-0.9732027649879456,0.4725258946418762,0.09489637613296509,0.24183756113052368,0.7064303159713745,0.4399999976158142,0.0005798578495159745,0.29160991311073303,0.02172834426164627,0.26006102561950684,0.36000001430511475,0.25,0.015197131782770157,0.22793032228946686,-0.220906600356102,0.22921985387802124,2
22,66,69,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.0201934315264225,0.3968578279018402,1.1987030506134033,-2.3015098571777344,0.0032745664939284325,0.27433568239212036,0.9121072888374329,-1.2529847621917725,0.5075002312660217,0.09716711193323135,0.24353161454200745,0.719767153263092,0.5899999737739563,0.00918530486524105,0.3288319408893585,0.014273104257881641,0.3351491093635559,0.30000001192092896,0.4000000059604645,-1.2970939874649048,0.4009174108505249,-0.1353793740272522,0.31338149309158325,2
23,69,72,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.003134163562208414,0.24625346064567566,1.1556215286254883,-0.8002936840057373,-0.03826596215367317,0.49246490001678467,1.7271078824996948,-1.7465927600860596,0.49828293919563293,0.09724707901477814,0.3064662516117096,0.764297604560852,0.5299999713897705,-0.027635786682367325,0.3290674090385437,-0.0371607169508934,0.2729138433933258,0.3100000023841858,0.33000001311302185,0.362727552652359,0.3160983920097351,1.809041142463684,0.5538675785064697,2
0,0,3,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.007848555222153664,0.23225495219230652,0.9971818923950195,-0.7675370573997498,0.014726783148944378,0.19405671954154968,0.6800013780593872,-0.8043131232261658,0.48425087332725525,0.10083942115306854,0.24361509084701538,0.7346354722976685,0.41999998688697815,-0.015097142197191715,0.3157353401184082,-0.02006210759282112,0.3632144033908844,0.41999998688697815,0.5299999713897705,0.5127999782562256,0.23640458285808563,-0.6677139401435852,0.3173688054084778,3
1,3,6,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.009190314449369907,0.294515997171402,0.8200124502182007,-1.6993675231933594,0.006888106931000948,0.32660120725631714,1.4977589845657349,-1.088546633720398,0.49972569942474365,0.09179702401161194,0.26518434286117554,0.710381269454956,0.550000011920929,0.007552219554781914,0.3867121934890747,0.025957578793168068,0.3344958424568176,0.4099999964237213,0.4099999964237213,-0.3485307991504669,0.3666537404060364,-0.2713269889354706,0.2512379586696625,3
2,6,9,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.013010015711188316,0.21955503523349762,0.6955593228340149,-1.0113669633865356,-0.03368368744850159,0.3073258399963379,0.7571247816085815,-1.298521876335144,0.5346015691757202,0.11002290993928909,0.21527758240699768,0.7352918982505798,0.699999988079071,-0.017843708395957947,0.391150563955307,-0.031516119837760925,0.3021652400493622,0.3700000047683716,0.44999998807907104,0.4160900115966797,0.26428601145744324,1.6145575046539307,0.5017408132553101,3
3,9,12,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.010940239764750004,0.18361464142799377,0.6503166556358337,-0.5032123923301697,-0.00030681610223837197,0.2283688485622406,0.7848345041275024,-0.7644571661949158,0.49269378185272217,0.09687758982181549,0.2568432092666626,0.7229393124580383,0.46000000834465027,-0.04858925938606262,0.253764808177948,0.006709225010126829,0.3639768660068512,0.3700000047683716,0.4000000059604645,0.06946273893117905,0.16630111634731293,-0.0045896265655756,0.17246145009994507,3
4,12,15,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.008916542865335941,0.2166709005832672,0.5812163352966309,-1.2093936204910278,-0.008767981082201004,0.2602122724056244,0.8222699165344238,-1.1678617000579834,0.48940008878707886,0.10385269671678543,0.2414240837097168,0.7624635100364685,0.49000000953674316,-0.0247745793312788,0.2844820022583008,-0.012848049402236938,0.23823176324367523,0.3700000047683716,0.2800000011920929,-0.7252591848373413,0.28165680170059204,0.3413296639919281,0.28427332639694214,3
5,15,18,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.0065497118048369884,0.17369213700294495,0.45542627573013306,-0.6356711983680725,-0.0028347040060907602,0.1993119716644287,0.9084189534187317,-0.584912896156311,0.49890977144241333,0.09237787872552872,0.2887069880962372,0.7265861630439758,0.49000000953674316,-0.009052373468875885,0.22071108222007751,0.01806776225566864,0.3525705933570862,0.25,0.4000000059604645,-0.7278657555580139,0.23325082659721375,0.16312295198440552,0.12523892521858215,3
6,18,21,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0027228796388953924,0.17630186676979065,0.4840662181377411,-0.8395329713821411,0.002246468560770154,0.20481140911579132,0.6984124183654785,-0.7191690802574158,0.5027940273284912,0.10772299766540527,0.238543301820755,0.7667458653450012,0.5,-0.021276317536830902,0.30749979615211487,-0.043200839310884476,0.26579874753952026,0.4099999964237213,0.4399999976158142,0.08479666709899902,0.1202782690525055,-0.15047021210193634,0.1605655550956726,3
7,21,24,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.01730923354625702,0.23571224510669708,0.7288880348205566,-0.7567164301872253,0.02110520750284195,0.26072707772254944,1.0227388143539429,-0.7121604681015015,0.5100605487823486,0.09240992367267609,0.2967712879180908,0.7259299755096436,0.5299999713897705,-0.029030228033661842,0.34611061215400696,-0.00579679012298584,0.2913871705532074,0.4300000071525574,0.38999998569488525,-1.082261323928833,0.3342486023902893,-0.9954828023910522,0.25873899459838867,3
8,24,27,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.012079165317118168,0.16590489447116852,0.4819908142089844,-0.3916722536087036,0.0010173803893849254,0.15904757380485535,0.4451521635055542,-0.45063516497612,0.506327748298645,0.10336355119943619,0.22097204625606537,0.813841700553894,0.47999998927116394,-0.014826666563749313,0.2978738844394684,0.018325425684452057,0.28241947293281555,0.3799999952316284,0.3700000047683716,-0.8226565718650818,0.2809971570968628,-0.007146341726183891,0.18934990465641022,3
9,27,30,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.014198565855622292,0.2270592451095581,0.9198024272918701,-0.7276108264923096,0.0017939660465344787,0.19654405117034912,0.6007566452026367,-0.6751875877380371,0.48069390654563904,0.10949745029211044,0.20853261649608612,0.7351089715957642,0.38999998569488525,0.058210983872413635,0.6315626502037048,0.02969532087445259,0.3146228492259979,0.4000000059604645,0.2800000011920929,-0.6456437110900879,0.2080533355474472,-0.08957771211862564,0.17376233637332916,3
10,30,33,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.005865724291652441,0.21456469595432281,0.6835043430328369,-0.5740454196929932,-0.020050732418894768,0.25471195578575134,0.6132028102874756,-1.4468069076538086,0.48644664883613586,0.11117629706859589,0.21557305753231049,0.7090590596199036,0.4099999964237213,-0.03582993522286415,0.3263978362083435,-0.003861400531604886,0.32389557361602783,0.4099999964237213,0.44999998807907104,-0.25949132442474365,0.2106049358844757,0.9707921743392944,0.319523423910141,3
11,33,36,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.0203853752464056,0.23296546936035156,0.7878967523574829,-0.9376709461212158,-0.02148594707250595,0.19729124009609222,0.7200348377227783,-0.945290207862854,0.5055228471755981,0.10943427681922913,0.24698352813720703,0.7068568468093872,0.5600000023841858,0.04333655908703804,0.4675690829753876,-0.005620984360575676,0.2269328087568283,0.3499999940395355,0.25999999046325684,-0.9820914268493652,0.3482702970504761,1.0723415613174438,0.1824321150779724,3
12,36,39,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.007560953497886658,0.21576976776123047,0.6888850331306458,-0.569290041923523,-0.022696705535054207,0.25030985474586487,0.5441099405288696,-0.956516444683075,0.4965769946575165,0.10404656827449799,0.29618722200393677,0.7664384245872498,0.49000000953674316,-0.07194718718528748,0.2873673141002655,0.0012830543564632535,0.41033127903938293,0.47999998927116394,0.46000000834465027,-0.03919606655836105,0.22431115806102753,1.073126196861267,0.39045950770378113,3
13,39,42,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.014629337936639786,0.2057066261768341,0.43491125106811523,-0.6115804314613342,-0.001288503990508616,0.25544124841690063,0.8290367126464844,-0.8935350775718689,0.5254218578338623,0.10737119615077972,0.25313061475753784,0.78139728307724,0.5899999737739563,0.0141126848757267,0.31617921590805054,-0.004912780597805977,0.2635324001312256,0.3400000035762787,0.3700000047683716,0.42868462204933167,0.14310641586780548,0.0024249041453003883,0.24661479890346527,3
14,42,45,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.00569076556712389,0.1891443133354187,0.5462454557418823,-0.5095547437667847,-0.00949706882238388,0.2225816547870636,0.6735954284667969,-1.0242407321929932,0.48200222849845886,0.1032438650727272,0.26810339093208313,0.6904120445251465,0.4399999976158142,-0.04794943705201149,0.3559318482875824,-0.020338652655482292,0.2894327938556671,0.4399999976158142,0.41999998688697815,0.09636466950178146,0.13668130338191986,0.3754178583621979,0.2551231384277344,3
15,45,48,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.008683854714035988,0.3145460784435272,0.7931994795799255,-1.4588261842727661,-0.025953831151127815,0.17358943819999695,0.5604091882705688,-0.5080103874206543,0.49201035499572754,0.08198888599872589,0.27787384390830994,0.6851409077644348,0.4300000071525574,0.009480886161327362,0.32808342576026917,-0.013896474614739418,0.3092001974582672,0.30000001192092896,0.4399999976158142,-0.7260311245918274,0.3140627443790436,1.2886817455291748,0.29169440269470215,3
16,48,51,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.012131142430007458,0.14947007596492767,0.30934077501296997,-0.5783640146255493,-0.00827061664313078,0.2544236183166504,0.9437993764877319,-1.016362190246582,0.4948583245277405,0.09684472531080246,0.3150349259376526,0.7808630466461182,0.46000000834465027,0.013250528834760189,0.34332209825515747,-0.014429855160415173,0.3488519787788391,0.28999999165534973,0.49000000953674316,0.40127262473106384,0.1494971066713333,0.5484024882316589,0.18561027944087982,3
17,51,54,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.005523334722965956,0.3971303403377533,1.0140881538391113,-1.7242945432662964,0.0070046172477304935,0.34026038646698,1.4346442222595215,-1.0721784830093384,0.5257547497749329,0.1035388708114624,0.3240715265274048,0.7590767741203308,0.550000011920929,-0.036805033683776855,0.2792194187641144,0.00821070745587349,0.2780117690563202,0.4699999988079071,0.4000000059604645,-0.6264590620994568,0.2837383449077606,-0.4000120460987091,0.25780653953552246,3
18,54,57,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.004078296944499016,0.1628892868757248,0.5932629108428955,-0.5294613838195801,-5.530118869501166e-06,0.2022312581539154,0.8584460020065308,-0.9241535663604736,0.4801521301269531,0.10885238647460938,0.229170560836792,0.7220091819763184,0.4099999964237213,-0.031645551323890686,0.3547651767730713,0.09458255767822266,0.5661702752113342,0.4000000059604645,0.41999998688697815,-0.2765652537345886,0.14925090968608856,0.08813036233186722,0.15266768634319305,3
19,57,60,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.014733686111867428,0.20467710494995117,0.6429240107536316,-0.43431922793388367,-0.012606048956513405,0.1462155133485794,0.32532334327697754,-0.5595649480819702,0.48590049147605896,0.10632650554180145,0.2390049695968628,0.7251138687133789,0.46000000834465027,-0.022723063826560974,0.32367902994155884,-0.0020717699080705643,0.19951674342155457,0.4300000071525574,0.25999999046325684,-0.8968889117240906,0.19528797268867493,0.6345842480659485,0.19702653586864471,3
20,60,63,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.03128603845834732,0.23170767724514008,0.8428716063499451,-0.7949059009552002,-0.030447712168097496,0.2580890655517578,0.8598610162734985,-0.9162668585777283,0.4706302285194397,0.11849172413349152,0.20544694364070892,0.7632901072502136,0.3700000047683716,0.03483317047357559,0.5132757425308228,0.0026311110705137253,0.44193875789642334,0.3700000047683716,0.36000001430511475,-1.5840857028961182,0.43690475821495056,1.592281460762024,0.3262276351451874,3
21,63,66,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.005761780776083469,0.20909486711025238,0.5703932046890259,-0.9747353196144104,0.0062355468980968,0.1497708410024643,0.4837113618850708,-0.4241948127746582,0.4855969250202179,0.11306805163621902,0.23950161039829254,0.7744466662406921,0.44999998807907104,0.0034293460194021463,0.19926375150680542,0.0430523045361042,0.3875817060470581,0.27000001072883606,0.4300000071525574,-0.027079762890934944,0.1519450545310974,-0.28462427854537964,0.1777937114238739,3
22,66,69,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.019680531695485115,0.23827379941940308,0.9591898322105408,-0.6136524081230164,-0.003961577545851469,0.2415826916694641,1.1077145338058472,-0.6598678231239319,0.5064640641212463,0.1271485835313797,0.2579995095729828,0.7943558096885681,0.4699999988079071,0.02133379690349102,0.5640223026275635,0.006780555937439203,0.4145941734313965,0.5,0.4699999988079071,-1.243942379951477,0.2806127369403839,0.11830698698759079,0.2428961545228958,3
23,69,72,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.01845068298280239,0.2526005208492279,0.7253361940383911,-0.8560670614242554,-0.053813233971595764,0.34437620639801025,1.1038265228271484,-1.7789230346679688,0.5071398019790649,0.10613153874874115,0.2784104347229004,0.7513452768325806,0.550000011920929,-0.04335347190499306,0.26643049716949463,-0.02719312720000744,0.2734515368938446,0.3499999940395355,0.36000001430511475,0.7191565036773682,0.45028969645500183,2.592902183532715,0.6762559413909912,3
0,0,3,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.013510051183402538,0.17358466982841492,0.6746491193771362,-0.3882877230644226,0.016549350693821907,0.24137338995933533,0.971741795539856,-0.8041026592254639,0.5066459774971008,0.09666887670755386,0.303535133600235,0.763339102268219,0.5099999904632568,-0.011186017654836178,0.3168770372867584,0.010493509471416473,0.2879945635795593,0.41999998688697815,0.28999999165534973,0.811846137046814,0.19942998886108398,-0.8524562120437622,0.23795561492443085,4
1,3,6,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.011536582373082638,0.28077611327171326,0.7769898772239685,-0.791468620300293,0.006357720121741295,0.2840297222137451,0.8008209466934204,-1.272509217262268,0.5069689154624939,0.10241762548685074,0.2918376326560974,0.7078788876533508,0.47999998927116394,-0.0038654899690300226,0.2840767800807953,-0.003036320209503174,0.2924603521823883,0.3799999952316284,0.41999998688697815,-0.5925441980361938,0.42354828119277954,-0.36130592226982117,0.22679954767227173,4
2,6,9,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.015914255753159523,0.24721120297908783,0.6106674075126648,-0.9911963939666748,-0.05549536272883415,0.3744097054004669,1.0516866445541382,-1.5595297813415527,0.5248081684112549,0.10733725130558014,0.23897986114025116,0.7644892930984497,0.6100000143051147,-0.04492545127868652,0.3144063651561737,-0.013662554323673248,0.2867088317871094,0.4099999964237213,0.41999998688697815,0.2835778295993805,0.43958422541618347,2.588876247406006,0.610825777053833,4
3,9,12,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.002953669521957636,0.17567071318626404,0.3687715530395508,-0.6334444284439087,0.010737234726548195,0.15289348363876343,0.6633667945861816,-0.4658868610858917,0.507750928401947,0.11072174459695816,0.2529316842556,0.7970605492591858,0.5400000214576721,-0.011101293377578259,0.2582111656665802,0.024347033351659775,0.29578420519828796,0.41999998688697815,0.3700000047683716,0.06659498065710068,0.16272461414337158,-0.5956257581710815,0.1460242122411728,4
4,12,15,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.026864437386393547,0.24530121684074402,0.758272647857666,-0.7982476353645325,-0.017360949888825417,0.29991012811660767,0.8253798484802246,-1.4806196689605713,0.4812879264354706,0.10723888128995895,0.27664121985435486,0.7569570541381836,0.4300000071525574,0.061198119074106216,0.5571767091751099,-0.031176723539829254,0.3287746012210846,0.3799999952316284,0.5199999809265137,-1.0108317136764526,0.33467671275138855,0.8079724311828613,0.3909637928009033,4
5,15,18,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.020645849406719208,0.23538878560066223,0.7709946632385254,-0.6554538607597351,0.006253492087125778,0.1974700540304184,0.7212619781494141,-0.9148082733154297,0.4770268201828003,0.11463429778814316,0.2243058681488037,0.7322040796279907,0.44999998807907104,0.04868105426430702,0.4086279273033142,0.00852247979491949,0.2608620822429657,0.36000001430511475,0.28999999165534973,-1.236800193786621,0.3271704614162445,-0.287129282951355,0.26054227352142334,4
6,18,21,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.01228782907128334,0.17930735647678375,0.32833993434906006,-0.6260910034179688,0.0009795475052669644,0.2315203845500946,0.5654176473617554,-1.4487667083740234,0.4767552614212036,0.10266292095184326,0.2386774718761444,0.7431576251983643,0.3799999952316284,-0.03186887502670288,0.27929654717445374,-0.000896720914170146,0.2605968415737152,0.3799999952316284,0.3400000035762787,0.4719652235507965,0.18726225197315216,-0.1486961841583252,0.18169033527374268,4
7,21,24,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.012412832118570805,0.25136175751686096,0.9052232503890991,-0.9596627950668335,0.015362901613116264,0.3278568387031555,1.5463497638702393,-1.4526994228363037,0.5113341212272644,0.09844626486301422,0.31575578451156616,0.7034643292427063,0.5600000023841858,-0.0082186134532094,0.2581711411476135,-0.05399288237094879,0.2314612865447998,0.3199999928474426,0.3799999952316284,-0.5041466355323792,0.24645261466503143,-0.6418102979660034,0.3545750379562378,4
8,24,27,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.022497596219182014,0.24802295863628387,0.7712610960006714,-0.663675844669342,0.004597186576575041,0.25983065366744995,0.6108659505844116,-1.1138429641723633,0.49118006229400635,0.11465040594339371,0.26230156421661377,0.7360430955886841,0.44999998807907104,0.01544792391359806,0.28638938069343567,0.00912459846585989,0.23339898884296417,0.3499999940395355,0.28999999165534973,-1.1480507850646973,0.33443671464920044,-0.25430041551589966,0.23180420696735382,4
9,27,30,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.01567593775689602,0.22144819796085358,0.7339942455291748,-0.6719856262207031,0.009777425788342953,0.1450573205947876,0.38858842849731445,-0.48552295565605164,0.4970075488090515,0.09151571989059448,0.3144156336784363,0.7447746396064758,0.4699999988079071,0.012794612906873226,0.2904267907142639,-0.00023960351245477796,0.21864642202854156,0.30000001192092896,0.25999999046325684,-0.9656552076339722,0.3528985381126404,-0.47590819001197815,0.2655082046985626,4
10,30,33,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,-0.0034870237577706575,0.21833856403827667,0.5954570770263672,-0.7384110689163208,-0.022594181820750237,0.2530084550380707,0.948665201663971,-0.8498964905738831,0.5028772950172424,0.10766024142503738,0.2678850293159485,0.7315069437026978,0.5099999904632568,0.0023096424993127584,0.3058070242404938,-0.059720639139413834,0.24337977170944214,0.3499999940395355,0.3700000047683716,0.19871310889720917,0.22976379096508026,1.0627158880233765,0.3199232816696167,4
11,33,36,3,dispatch_decision_block,hierarchical_actor_offload_gated_route,0.027536436915397644,0.22476591169834137,0.8387043476104736,-0.7805047035217285,-0.025474391877651215,0.26296189427375793,0.793381929397583,-1.1577484607696533,0.49112528562545776,0.09879595786333084,0.31322863698005676,0.745780348777771,0.4000000059604645,-0.006991620175540447,0.40570080280303955,0.003119819099083543,0.30819952487945557,0.44999998807907104,0.49000000953674316,-1.3611515760421753,0.4512932002544403,1.2093489170074463,0.30408406257629395,4
