mode,epoch,update_epoch,minibatch_id,current_batch_loss_before,current_batch_loss_after_attempt,heldout_loss_before,heldout_loss_after_attempt,probe_target_pearson_before,probe_target_pearson_after_attempt,current_batch_improved,heldout_degraded,probe_degraded,would_reject,accepted,rejected,reject_reasons,attempted_critic_param_delta_norm,attempted_critic_backbone_delta_norm,attempted_critic_head_delta_norm,effective_critic_param_delta_norm,effective_critic_backbone_delta_norm,effective_critic_head_delta_norm,current_loss_improve_epsilon,heldout_loss_tolerance,probe_pearson_tolerance
hierarchical_actor_joint_reward_aligned_credit,0,1,10,4.112941265106201,4.080672264099121,4.352721214294434,4.321146011352539,-0.338911771774292,-0.33559826016426086,1.0,0.0,0.0,0.0,1.0,0.0,,0.05972101200609917,0.0559410561055308,0.003953740251124059,0.05972101200609917,0.0559410561055308,0.003953740251124059,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,1,11,3.9408810138702393,3.90907883644104,4.321146011352539,4.287630081176758,-0.33559826016426086,-0.3327571153640747,1.0,0.0,0.0,0.0,1.0,0.0,,0.05880614255097992,0.05510335556509954,0.003946996602763275,0.05880614255097992,0.05510335556509954,0.003946996602763275,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,1,12,4.213016510009766,4.182034492492676,4.287630081176758,4.252135753631592,-0.3327571153640747,-0.32633668184280396,1.0,0.0,0.0,0.0,1.0,0.0,,0.05771085445784923,0.05412947514813719,0.004004511383093407,0.05771085445784923,0.05412947514813719,0.004004511383093407,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,1,13,4.029561996459961,3.9679641723632812,4.252135753631592,4.213590621948242,-0.32633668184280396,-0.3102053701877594,1.0,0.0,0.0,0.0,1.0,0.0,,0.05766295751537123,0.054152871113195944,0.003952804712743978,0.05766295751537123,0.054152871113195944,0.003952804712743978,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,2,14,3.659367799758911,3.6215388774871826,4.213590621948242,4.173477649688721,-0.3102053701877594,-0.2948401868343353,1.0,0.0,0.0,0.0,1.0,0.0,,0.05761129618814641,0.054222163474901344,0.0040618485249433,0.05761129618814641,0.054222163474901344,0.0040618485249433,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,2,15,3.9096248149871826,3.8639140129089355,4.173477649688721,4.131357192993164,-0.2948401868343353,-0.28430062532424927,1.0,0.0,0.0,0.0,1.0,0.0,,0.05848123980817389,0.05525815532769322,0.004131441195404921,0.05848123980817389,0.05525815532769322,0.004131441195404921,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,2,16,3.837197780609131,3.794259548187256,4.131357192993164,4.087660789489746,-0.28430062532424927,-0.2772294878959656,1.0,0.0,0.0,0.0,1.0,0.0,,0.058153556389678736,0.05501064464691302,0.004238953460364556,0.058153556389678736,0.05501064464691302,0.004238953460364556,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,2,17,3.7028257846832275,3.661872625350952,4.087660789489746,4.041483402252197,-0.2772294878959656,-0.26100873947143555,1.0,0.0,0.0,0.0,1.0,0.0,,0.05752411320965688,0.05449903303633143,0.004325606540264911,0.05752411320965688,0.05449903303633143,0.004325606540264911,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,2,18,3.8967413902282715,3.847856283187866,4.041483402252197,3.993600368499756,-0.26100873947143555,-0.23841872811317444,1.0,0.0,0.0,0.0,1.0,0.0,,0.057537317986239025,0.05473654912178354,0.0044176123832343666,0.057537317986239025,0.05473654912178354,0.0044176123832343666,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,2,19,3.622727870941162,3.577173948287964,3.993600368499756,3.944031000137329,-0.23841872811317444,-0.2321741282939911,1.0,0.0,0.0,0.0,1.0,0.0,,0.05647867392543687,0.05383817070970563,0.004498368125329899,0.05647867392543687,0.05383817070970563,0.004498368125329899,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,2,20,3.857017993927002,3.7771549224853516,3.944031000137329,3.8907899856567383,-0.2321741282939911,-0.23557499051094055,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.056712360135096104,0.05422262294030893,0.004542616981420271,0.056712360135096104,0.05422262294030893,0.004542616981420271,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,21,3.481367826461792,3.424328565597534,3.8907899856567383,3.8376152515411377,-0.23557499051094055,-0.2498060166835785,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.057115096482526474,0.05470427392292745,0.0046279912193388706,0.057115096482526474,0.05470427392292745,0.0046279912193388706,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,22,3.6932899951934814,3.6351048946380615,3.8376152515411377,3.782111167907715,-0.2498060166835785,-0.2644287645816803,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.05688969138156923,0.05462658755959432,0.004711742585964956,0.05688969138156923,0.05462658755959432,0.004711742585964956,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,23,3.575990915298462,3.5180952548980713,3.782111167907715,3.7275772094726562,-0.2644287645816803,-0.2777502238750458,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.05666355801134977,0.05451656533753924,0.004774350043135118,0.05666355801134977,0.05451656533753924,0.004774350043135118,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,24,3.4372406005859375,3.376865863800049,3.7275772094726562,3.6719017028808594,-0.2777502238750458,-0.28596338629722595,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.05627463777351581,0.054229854206696716,0.004846810673867858,0.05627463777351581,0.054229854206696716,0.004846810673867858,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,25,3.385873317718506,3.3251614570617676,3.6719017028808594,3.61562442779541,-0.28596338629722595,-0.2950383424758911,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.056213737568325296,0.05429562734124879,0.004920413738198135,0.056213737568325296,0.05429562734124879,0.004920413738198135,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,26,3.284172773361206,3.222123146057129,3.61562442779541,3.5585217475891113,-0.2950383424758911,-0.29239705204963684,1.0,0.0,0.0,0.0,1.0,0.0,,0.05579892218737522,0.054023246841492636,0.0049776460366652625,0.05579892218737522,0.054023246841492636,0.0049776460366652625,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,27,3.4839234352111816,3.3953468799591064,3.5585217475891113,3.5014700889587402,-0.29239705204963684,-0.298226922750473,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.05489664006010902,0.05316716566207521,0.0049992557196394975,0.05489664006010902,0.05316716566207521,0.0049992557196394975,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,28,3.3803651332855225,3.307675361633301,3.5014700889587402,3.44404935836792,-0.298226922750473,-0.3034023344516754,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.05523874821914755,0.05362124582551853,0.005070036064215126,0.05523874821914755,0.05362124582551853,0.005070036064215126,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,29,2.726501941680908,2.663084030151367,3.44404935836792,3.386291027069092,-0.3034023344516754,-0.31230902671813965,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.055183497736370414,0.05362273121461856,0.005134815267471057,0.055183497736370414,0.05362273121461856,0.005134815267471057,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,30,3.07757568359375,3.0124197006225586,3.386291027069092,3.328117847442627,-0.31230902671813965,-0.3218604028224945,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.05452709723200526,0.053013146042849076,0.005193856410759684,0.05452709723200526,0.053013146042849076,0.005193856410759684,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,31,3.364133834838867,3.292849063873291,3.328117847442627,3.2708640098571777,-0.3218604028224945,-0.3277178406715393,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.054171129304800884,0.05278367181792771,0.005245106852650239,0.054171129304800884,0.05278367181792771,0.005245106852650239,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,32,2.9740939140319824,2.8948190212249756,3.2708640098571777,3.2139530181884766,-0.3277178406715393,-0.33340486884117126,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.05445425450894254,0.05317145957010776,0.005291616179290832,0.05445425450894254,0.05317145957010776,0.005291616179290832,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,33,2.981626033782959,2.91129994392395,3.2139530181884766,3.1578845977783203,-0.33340486884117126,-0.3372531831264496,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.05361864703465324,0.052400100297097164,0.00534818016601431,0.05361864703465324,0.052400100297097164,0.00534818016601431,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,34,3.042609214782715,2.943970203399658,3.1578845977783203,3.1031830310821533,-0.3372531831264496,-0.3321855366230011,1.0,0.0,0.0,0.0,1.0,0.0,,0.05326049211062898,0.05198064642334957,0.005370835017003215,0.05326049211062898,0.05198064642334957,0.005370835017003215,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,35,2.7524824142456055,2.6825010776519775,3.1031830310821533,3.048480272293091,-0.3321855366230011,-0.3267883062362671,1.0,0.0,0.0,0.0,1.0,0.0,,0.052614138841184904,0.051394927256145334,0.005428904737938507,0.052614138841184904,0.051394927256145334,0.005428904737938507,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,36,2.739978075027466,2.672271251678467,3.048480272293091,2.9937212467193604,-0.3267883062362671,-0.3127368092536926,1.0,0.0,0.0,0.0,1.0,0.0,,0.05168812818416227,0.05049383680809103,0.00548786257386999,0.05168812818416227,0.05049383680809103,0.00548786257386999,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,37,2.5819625854492188,2.5122976303100586,2.9937212467193604,2.9391045570373535,-0.3127368092536926,-0.2976662218570709,1.0,0.0,0.0,0.0,1.0,0.0,,0.051274826857220436,0.05010793660828527,0.0055263378107846305,0.051274826857220436,0.05010793660828527,0.0055263378107846305,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,38,2.373307228088379,2.3052783012390137,2.9391045570373535,2.8848700523376465,-0.2976662218570709,-0.283875435590744,1.0,0.0,0.0,0.0,1.0,0.0,,0.05058374871013864,0.049499945377013674,0.005569619258914412,0.05058374871013864,0.049499945377013674,0.005569619258914412,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,39,2.69380521774292,2.620621919631958,2.8848700523376465,2.8306469917297363,-0.283875435590744,-0.28161534667015076,1.0,0.0,0.0,0.0,1.0,0.0,,0.04994638588714864,0.048911523752662174,0.00561008504214843,0.04994638588714864,0.048911523752662174,0.00561008504214843,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,40,2.5442452430725098,2.470698595046997,2.8306469917297363,2.7766613960266113,-0.28161534667015076,-0.27629023790359497,1.0,0.0,0.0,0.0,1.0,0.0,,0.049301837033342705,0.04835778385447463,0.0056482039246358185,0.049301837033342705,0.04835778385447463,0.0056482039246358185,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,41,3.0689659118652344,2.961886167526245,2.7766613960266113,2.722425937652588,-0.27629023790359497,-0.257986843585968,1.0,0.0,0.0,0.0,1.0,0.0,,0.04932038863370919,0.04828370207302975,0.0056413569769468526,0.04932038863370919,0.04828370207302975,0.0056413569769468526,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,42,2.3381805419921875,2.268014907836914,2.722425937652588,2.6679162979125977,-0.257986843585968,-0.23618505895137787,1.0,0.0,0.0,0.0,1.0,0.0,,0.04909141756571143,0.04812319939763015,0.0056818209986944125,0.04909141756571143,0.04812319939763015,0.0056818209986944125,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,43,2.1544978618621826,2.090913772583008,2.6679162979125977,2.6135759353637695,-0.23618505895137787,-0.22434379160404205,1.0,0.0,0.0,0.0,1.0,0.0,,0.04803473004493686,0.047113949864944826,0.00572546126624529,0.04803473004493686,0.047113949864944826,0.00572546126624529,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,44,2.2709312438964844,2.2077176570892334,2.6135759353637695,2.5596280097961426,-0.22434379160404205,-0.21330243349075317,1.0,0.0,0.0,0.0,1.0,0.0,,0.046620471118919565,0.045664346071794024,0.005769668676765765,0.046620471118919565,0.045664346071794024,0.005769668676765765,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,45,2.305093765258789,2.238830089569092,2.5596280097961426,2.505802869796753,-0.21330243349075317,-0.20378893613815308,1.0,0.0,0.0,0.0,1.0,0.0,,0.045501155878048184,0.04460271440409427,0.005806059742818984,0.045501155878048184,0.04460271440409427,0.005806059742818984,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,46,2.1086368560791016,2.0472311973571777,2.505802869796753,2.4521284103393555,-0.20378893613815308,-0.19376960396766663,1.0,0.0,0.0,0.0,1.0,0.0,,0.04455987295599816,0.043698138990091166,0.005840684040309598,0.04455987295599816,0.043698138990091166,0.005840684040309598,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,47,2.0284323692321777,1.968340277671814,2.4521284103393555,2.398651123046875,-0.19376960396766663,-0.1896182745695114,1.0,0.0,0.0,0.0,1.0,0.0,,0.043220636408878285,0.042347012327595274,0.005876035128300451,0.043220636408878285,0.042347012327595274,0.005876035128300451,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,48,2.0846328735351562,2.0237607955932617,2.398651123046875,2.3453805446624756,-0.1896182745695114,-0.18577280640602112,1.0,0.0,0.0,0.0,1.0,0.0,,0.04249113508430325,0.04142372959543452,0.00590036978028573,0.04249113508430325,0.04142372959543452,0.00590036978028573,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,49,2.054652690887451,1.9892290830612183,2.3453805446624756,2.2921814918518066,-0.18577280640602112,-0.18652772903442383,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.041654001075915124,0.04067829481359988,0.0059275392998302655,0.041654001075915124,0.04067829481359988,0.0059275392998302655,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,50,2.1028149127960205,2.0406007766723633,2.2921814918518066,2.2391011714935303,-0.18652772903442383,-0.1847088783979416,1.0,0.0,0.0,0.0,1.0,0.0,,0.04053595633224653,0.03954117078765883,0.005958491720680621,0.04053595633224653,0.03954117078765883,0.005958491720680621,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,51,1.9538054466247559,1.888153076171875,2.2391011714935303,2.1862149238586426,-0.1847088783979416,-0.18311655521392822,1.0,0.0,0.0,0.0,1.0,0.0,,0.04009710901495357,0.039067727652562494,0.005979570326397343,0.04009710901495357,0.039067727652562494,0.005979570326397343,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,52,1.656498670578003,1.5964059829711914,2.1862149238586426,2.133289098739624,-0.18311655521392822,-0.17983686923980713,1.0,0.0,0.0,0.0,1.0,0.0,,0.03921776401472273,0.03818045247967038,0.006006301510695106,0.03921776401472273,0.03818045247967038,0.006006301510695106,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,53,1.6398744583129883,1.57200026512146,2.133289098739624,2.0802724361419678,-0.17983686923980713,-0.1750396490097046,1.0,0.0,0.0,0.0,1.0,0.0,,0.038773484293559014,0.03784789770292068,0.006010905039327683,0.038773484293559014,0.03784789770292068,0.006010905039327683,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,54,1.4363832473754883,1.3858526945114136,2.0802724361419678,2.027578830718994,-0.1750396490097046,-0.17532458901405334,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03780672666532535,0.036914093958522645,0.006034505519504556,0.03780672666532535,0.036914093958522645,0.006034505519504556,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,55,1.567615032196045,1.5140998363494873,2.027578830718994,1.9747477769851685,-0.17532458901405334,-0.17689639329910278,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.037246312661336385,0.03622304197762309,0.006049187287223928,0.037246312661336385,0.03622304197762309,0.006049187287223928,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,56,1.624370813369751,1.5647685527801514,1.9747477769851685,1.9229198694229126,-0.17689639329910278,-0.18536829948425293,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03627240607585394,0.035205102129523054,0.006057212047142951,0.03627240607585394,0.035205102129523054,0.006057212047142951,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,57,1.1703271865844727,1.1090364456176758,1.9229198694229126,1.8714749813079834,-0.18536829948425293,-0.19627392292022705,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.036022295374447934,0.03501460033996212,0.006063934637858779,0.036022295374447934,0.03501460033996212,0.006063934637858779,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,58,1.574418544769287,1.5152831077575684,1.8714749813079834,1.8201615810394287,-0.19627392292022705,-0.20465479791164398,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03490447448596142,0.03395106059358963,0.006087812857300461,0.03490447448596142,0.03395106059358963,0.006087812857300461,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,59,1.4112095832824707,1.3545575141906738,1.8201615810394287,1.768869400024414,-0.20465479791164398,-0.214115172624588,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03389467081095812,0.032963806565218454,0.006107461410057768,0.03389467081095812,0.032963806565218454,0.006107461410057768,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,60,1.2138530015945435,1.162218689918518,1.768869400024414,1.717623233795166,-0.214115172624588,-0.2193634957075119,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03301769280458511,0.032027431404494364,0.00612624673244154,0.03301769280458511,0.032027431404494364,0.00612624673244154,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,61,1.445232629776001,1.3907787799835205,1.717623233795166,1.6664698123931885,-0.2193634957075119,-0.22332783043384552,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03210070622253111,0.03111731286728008,0.006141799423869326,0.03210070622253111,0.03111731286728008,0.006141799423869326,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,62,1.2803479433059692,1.1992406845092773,1.6664698123931885,1.6158877611160278,-0.22332783043384552,-0.23389258980751038,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03405277497679887,0.032948369996677024,0.0061359378657326975,0.03405277497679887,0.032948369996677024,0.0061359378657326975,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,63,1.2472596168518066,1.1900973320007324,1.6158877611160278,1.5653667449951172,-0.23389258980751038,-0.2423306703567505,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.033031808110065224,0.03186460780548113,0.006153029426465656,0.033031808110065224,0.03186460780548113,0.006153029426465656,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,64,0.973729133605957,0.9182242155075073,1.5653667449951172,1.515086054801941,-0.2423306703567505,-0.24990102648735046,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.032094357904022305,0.030993896676875392,0.006162961509309587,0.032094357904022305,0.030993896676875392,0.006162961509309587,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,65,1.166275978088379,1.0904171466827393,1.515086054801941,1.464660406112671,-0.24990102648735046,-0.25301703810691833,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03227184266864273,0.03122970702386629,0.006158067233383306,0.03227184266864273,0.03122970702386629,0.006158067233383306,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,66,0.956112265586853,0.9064774513244629,1.464660406112671,1.4146335124969482,-0.25301703810691833,-0.2524472773075104,1.0,0.0,0.0,0.0,1.0,0.0,,0.031847372703132176,0.03073200736788629,0.006170123104124769,0.031847372703132176,0.03073200736788629,0.006170123104124769,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,67,1.1121571063995361,0.9796701669692993,1.4146335124969482,1.3646118640899658,-0.2524472773075104,-0.2603912949562073,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03358859048983425,0.032596131229606626,0.00609074483392514,0.03358859048983425,0.032596131229606626,0.00609074483392514,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,68,1.0912954807281494,1.0183048248291016,1.3646118640899658,1.31535005569458,-0.2603912949562073,-0.2751114070415497,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.034713898071627315,0.03386212721873802,0.006075875343656523,0.034713898071627315,0.03386212721873802,0.006075875343656523,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,69,0.8794946670532227,0.8247677087783813,1.31535005569458,1.2661640644073486,-0.2751114070415497,-0.29076966643333435,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03397544293569158,0.032866043615000215,0.006098941707933061,0.03397544293569158,0.032866043615000215,0.006098941707933061,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,0,1.797695517539978,1.7076740264892578,0.5205900073051453,0.47954100370407104,-0.2930867075920105,-0.3178163170814514,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03562358396265678,0.03452513581432491,0.006086223232016049,0.03562358396265678,0.03452513581432491,0.006086223232016049,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,1,1.8004417419433594,1.7334516048431396,0.47954100370407104,0.43998199701309204,-0.3178163170814514,-0.33536243438720703,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03495696819104621,0.033755318449426204,0.0060995560170927525,0.03495696819104621,0.033755318449426204,0.0060995560170927525,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,2,1.8673834800720215,1.7658193111419678,0.43998199701309204,0.40264204144477844,-0.33536243438720703,-0.34301164746284485,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.036678725352699414,0.03565934296522893,0.006085572223855337,0.036678725352699414,0.03565934296522893,0.006085572223855337,1e-06,0.0001,0.0001
