mode,epoch,update_epoch,minibatch_id,current_batch_loss_before,current_batch_loss_after_attempt,heldout_loss_before,heldout_loss_after_attempt,probe_target_pearson_before,probe_target_pearson_after_attempt,current_batch_improved,heldout_degraded,probe_degraded,would_reject,accepted,rejected,reject_reasons,attempted_critic_param_delta_norm,attempted_critic_backbone_delta_norm,attempted_critic_head_delta_norm,effective_critic_param_delta_norm,effective_critic_backbone_delta_norm,effective_critic_head_delta_norm,current_loss_improve_epsilon,heldout_loss_tolerance,probe_pearson_tolerance
hierarchical_actor_joint_reward_aligned_credit,0,3,23,4.831367492675781,4.787463665008545,4.953080654144287,4.899524211883545,0.23519161343574524,0.22868722677230835,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.04795280662902772,0.044710687558813904,0.004663193181007863,0.04795280662902772,0.044710687558813904,0.004663193181007863,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,24,5.068578720092773,5.026693344116211,4.899524211883545,4.844808578491211,0.22868722677230835,0.22801494598388672,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.04745371396082297,0.044318299356137424,0.0047013263241024875,0.04745371396082297,0.044318299356137424,0.0047013263241024875,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,25,4.811723709106445,4.762515068054199,4.844808578491211,4.788845539093018,0.22801494598388672,0.22668500244617462,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.047324007545351196,0.04444034306222902,0.004766153848697626,0.047324007545351196,0.04444034306222902,0.004766153848697626,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,26,4.46006441116333,4.409109115600586,4.788845539093018,4.731046676635742,0.22668500244617462,0.22750048339366913,1.0,0.0,0.0,0.0,1.0,0.0,,0.04738496507236577,0.04469152526212182,0.0048475235459321375,0.04738496507236577,0.04469152526212182,0.0048475235459321375,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,3,27,4.201315879821777,4.134746551513672,4.731046676635742,4.671597480773926,0.22750048339366913,0.23739488422870636,1.0,0.0,0.0,0.0,1.0,0.0,,0.047026301205936955,0.044423073187721596,0.004905078370551296,0.047026301205936955,0.044423073187721596,0.004905078370551296,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,28,4.908109664916992,4.851849555969238,4.671597480773926,4.610443592071533,0.23739488422870636,0.2513678967952728,1.0,0.0,0.0,0.0,1.0,0.0,,0.047502791017010784,0.044994567869186944,0.004969988780337164,0.047502791017010784,0.044994567869186944,0.004969988780337164,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,29,4.175394058227539,4.120581150054932,4.610443592071533,4.548955917358398,0.2513678967952728,0.26360100507736206,1.0,0.0,0.0,0.0,1.0,0.0,,0.04745501805297637,0.0450694445429181,0.005034441533171792,0.04745501805297637,0.0450694445429181,0.005034441533171792,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,30,4.590575218200684,4.532095432281494,4.548955917358398,4.486565113067627,0.26360100507736206,0.2736882269382477,1.0,0.0,0.0,0.0,1.0,0.0,,0.0475111447169137,0.045171820731971256,0.0050938490397526865,0.0475111447169137,0.045171820731971256,0.0050938490397526865,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,31,4.430034160614014,4.370688438415527,4.486565113067627,4.423580169677734,0.2736882269382477,0.2833311855792999,1.0,0.0,0.0,0.0,1.0,0.0,,0.04757588922166972,0.04536572022931142,0.005149696319262248,0.04757588922166972,0.04536572022931142,0.005149696319262248,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,32,4.37517786026001,4.311829566955566,4.423580169677734,4.360989570617676,0.2833311855792999,0.2965478301048279,1.0,0.0,0.0,0.0,1.0,0.0,,0.04745433170191941,0.04538939172206337,0.005185219796748647,0.04745433170191941,0.04538939172206337,0.005185219796748647,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,33,3.9253149032592773,3.8654050827026367,4.360989570617676,4.297961711883545,0.2965478301048279,0.3056698441505432,1.0,0.0,0.0,0.0,1.0,0.0,,0.047102986456894036,0.04515738808305787,0.005237743047978205,0.047102986456894036,0.04515738808305787,0.005237743047978205,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,4,34,4.515651702880859,4.424470901489258,4.297961711883545,4.235777378082275,0.3056698441505432,0.3107204735279083,1.0,0.0,0.0,0.0,1.0,0.0,,0.04701106677875771,0.045084183894239835,0.00520349826210372,0.04701106677875771,0.045084183894239835,0.00520349826210372,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,35,4.315332412719727,4.237751007080078,4.235777378082275,4.173558235168457,0.3107204735279083,0.3149277865886688,1.0,0.0,0.0,0.0,1.0,0.0,,0.047712959820935076,0.045876465420529894,0.0052422894065307065,0.047712959820935076,0.045876465420529894,0.0052422894065307065,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,36,3.7068564891815186,3.64522123336792,4.173558235168457,4.110631465911865,0.3149277865886688,0.3235020339488983,1.0,0.0,0.0,0.0,1.0,0.0,,0.047180725331369196,0.045425961891270634,0.005303780031748609,0.047180725331369196,0.045425961891270634,0.005303780031748609,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,37,4.283517837524414,4.212800979614258,4.110631465911865,4.049086570739746,0.3235020339488983,0.3288267254829407,1.0,0.0,0.0,0.0,1.0,0.0,,0.0468920632196386,0.045226361421583275,0.005325288105801974,0.0468920632196386,0.045226361421583275,0.005325288105801974,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,38,3.927032947540283,3.8576862812042236,4.049086570739746,3.987308979034424,0.3288267254829407,0.33667704463005066,1.0,0.0,0.0,0.0,1.0,0.0,,0.04660979703230566,0.04498313538381619,0.00538611783906107,0.04660979703230566,0.04498313538381619,0.00538611783906107,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,39,3.9482295513153076,3.8772387504577637,3.987308979034424,3.9252772331237793,0.33667704463005066,0.34556901454925537,1.0,0.0,0.0,0.0,1.0,0.0,,0.04619337410987949,0.04464716316193648,0.005453931544951881,0.04619337410987949,0.04464716316193648,0.005453931544951881,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,40,3.8334898948669434,3.760040760040283,3.9252772331237793,3.8636913299560547,0.34556901454925537,0.3515405058860779,1.0,0.0,0.0,0.0,1.0,0.0,,0.04584580358913239,0.04436147218980491,0.0054988830261825114,0.04584580358913239,0.04436147218980491,0.0054988830261825114,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,5,41,3.866875648498535,3.767087936401367,3.8636913299560547,3.80379319190979,0.3515405058860779,0.36419418454170227,1.0,0.0,0.0,0.0,1.0,0.0,,0.04547229578764441,0.044001432617124,0.005461523458763094,0.04547229578764441,0.044001432617124,0.005461523458763094,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,42,3.9084949493408203,3.8287343978881836,3.80379319190979,3.7442705631256104,0.36419418454170227,0.37521231174468994,1.0,0.0,0.0,0.0,1.0,0.0,,0.04560227342465007,0.04411323939941535,0.005513044479990589,0.04560227342465007,0.04411323939941535,0.005513044479990589,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,43,3.6289758682250977,3.5545549392700195,3.7442705631256104,3.684398889541626,0.37521231174468994,0.38429874181747437,1.0,0.0,0.0,0.0,1.0,0.0,,0.045309089246404255,0.04392203121377514,0.005577287851499476,0.045309089246404255,0.04392203121377514,0.005577287851499476,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,44,3.506389617919922,3.4320666790008545,3.684398889541626,3.624178171157837,0.38429874181747437,0.3922136723995209,1.0,0.0,0.0,0.0,1.0,0.0,,0.0447733651152672,0.043456640362086255,0.0056306138522350495,0.0447733651152672,0.043456640362086255,0.0056306138522350495,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,45,3.424499034881592,3.3451461791992188,3.624178171157837,3.5648345947265625,0.3922136723995209,0.39817506074905396,1.0,0.0,0.0,0.0,1.0,0.0,,0.044714714383839664,0.04348060898130568,0.005656299698199165,0.044714714383839664,0.04348060898130568,0.005656299698199165,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,46,3.174743890762329,3.102297782897949,3.5648345947265625,3.505314826965332,0.39817506074905396,0.406258225440979,1.0,0.0,0.0,0.0,1.0,0.0,,0.04411958795114402,0.042913700264677106,0.005697578364782207,0.04411958795114402,0.042913700264677106,0.005697578364782207,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,47,3.518678665161133,3.4419665336608887,3.505314826965332,3.4463534355163574,0.406258225440979,0.41901499032974243,1.0,0.0,0.0,0.0,1.0,0.0,,0.043902249025522054,0.04277368580500329,0.005724509568023351,0.043902249025522054,0.04277368580500329,0.005724509568023351,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,6,48,3.518641948699951,3.4367423057556152,3.4463534355163574,3.386735439300537,0.41901499032974243,0.4308934211730957,1.0,0.0,0.0,0.0,1.0,0.0,,0.0428755522772502,0.04163961258827493,0.0057416884045397455,0.0428755522772502,0.04163961258827493,0.0057416884045397455,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,49,3.4631009101867676,3.3773863315582275,3.386735439300537,3.3280067443847656,0.4308934211730957,0.4393555521965027,1.0,0.0,0.0,0.0,1.0,0.0,,0.042935720831862347,0.04163894139991433,0.005768494502205875,0.042935720831862347,0.04163894139991433,0.005768494502205875,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,50,2.7962985038757324,2.727079391479492,3.3280067443847656,3.2689590454101562,0.4393555521965027,0.4470764696598053,1.0,0.0,0.0,0.0,1.0,0.0,,0.04237768906584423,0.04119550490119639,0.0058175099339738195,0.04237768906584423,0.04119550490119639,0.0058175099339738195,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,51,2.9788689613342285,2.913498878479004,3.2689590454101562,3.209867000579834,0.4470764696598053,0.45297491550445557,1.0,0.0,0.0,0.0,1.0,0.0,,0.04162662810988235,0.040442836038863186,0.005862410002185667,0.04162662810988235,0.040442836038863186,0.005862410002185667,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,52,3.1196956634521484,3.041961669921875,3.209867000579834,3.1506481170654297,0.45297491550445557,0.4615823030471802,1.0,0.0,0.0,0.0,1.0,0.0,,0.041421622139642324,0.04034381547278536,0.005897212196245598,0.041421622139642324,0.04034381547278536,0.005897212196245598,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,53,2.8263654708862305,2.7629265785217285,3.1506481170654297,3.091235637664795,0.4615823030471802,0.47174155712127686,1.0,0.0,0.0,0.0,1.0,0.0,,0.04055784361968332,0.03936305283422545,0.0059335038018023525,0.04055784361968332,0.03936305283422545,0.0059335038018023525,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,54,3.0175695419311523,2.9424831867218018,3.091235637664795,3.0319037437438965,0.47174155712127686,0.47970619797706604,1.0,0.0,0.0,0.0,1.0,0.0,,0.03997545827638306,0.03895590624529398,0.005956576940307559,0.03997545827638306,0.03895590624529398,0.005956576940307559,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,7,55,3.015077590942383,2.9242491722106934,3.0319037437438965,2.9732630252838135,0.47970619797706604,0.48808950185775757,1.0,0.0,0.0,0.0,1.0,0.0,,0.03985734330199675,0.038796519540210135,0.005953962707741676,0.03985734330199675,0.038796519540210135,0.005953962707741676,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,56,2.468519687652588,2.404613971710205,2.9732630252838135,2.9144458770751953,0.48808950185775757,0.4970855414867401,1.0,0.0,0.0,0.0,1.0,0.0,,0.03939658256648072,0.03815464348659642,0.005990023214175175,0.03939658256648072,0.03815464348659642,0.005990023214175175,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,57,2.827080011367798,2.7557291984558105,2.9144458770751953,2.8558509349823,0.4970855414867401,0.5060623288154602,1.0,0.0,0.0,0.0,1.0,0.0,,0.03887103135931785,0.03775247228621908,0.006022578429941258,0.03887103135931785,0.03775247228621908,0.006022578429941258,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,58,2.6563963890075684,2.58524489402771,2.8558509349823,2.797173261642456,0.5060623288154602,0.5131748914718628,1.0,0.0,0.0,0.0,1.0,0.0,,0.03829711375987332,0.037206333911603766,0.006053479269758217,0.03829711375987332,0.037206333911603766,0.006053479269758217,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,59,2.611205577850342,2.540677785873413,2.797173261642456,2.7385735511779785,0.5131748914718628,0.5177167057991028,1.0,0.0,0.0,0.0,1.0,0.0,,0.03756507831612569,0.03650488593550413,0.006076503610757779,0.03756507831612569,0.03650488593550413,0.006076503610757779,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,60,2.330324172973633,2.2653894424438477,2.7385735511779785,2.679450273513794,0.5177167057991028,0.5229827761650085,1.0,0.0,0.0,0.0,1.0,0.0,,0.03650396871481596,0.035523775379926494,0.006101421766200039,0.03650396871481596,0.035523775379926494,0.006101421766200039,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,61,2.587231159210205,2.5187864303588867,2.679450273513794,2.6209003925323486,0.5229827761650085,0.5277002453804016,1.0,0.0,0.0,0.0,1.0,0.0,,0.03614305508014998,0.03515742654959703,0.006112781525232245,0.03614305508014998,0.03515742654959703,0.006112781525232245,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,8,62,2.070679187774658,1.998140573501587,2.6209003925323486,2.561817169189453,0.5277002453804016,0.5289346575737,1.0,0.0,0.0,0.0,1.0,0.0,,0.035943960499277214,0.03488528757265891,0.006099699126360762,0.035943960499277214,0.03488528757265891,0.006099699126360762,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,63,2.2556591033935547,2.18988037109375,2.561817169189453,2.503134250640869,0.5289346575737,0.5310772061347961,1.0,0.0,0.0,0.0,1.0,0.0,,0.03557288898743061,0.03452849299036229,0.006121858676778794,0.03557288898743061,0.03452849299036229,0.006121858676778794,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,64,2.1893210411071777,2.126777172088623,2.503134250640869,2.4438247680664062,0.5310772061347961,0.5332514047622681,1.0,0.0,0.0,0.0,1.0,0.0,,0.03502276809545615,0.03396824058403895,0.006140541444251851,0.03502276809545615,0.03396824058403895,0.006140541444251851,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,65,2.05517578125,1.9930026531219482,2.4438247680664062,2.384727716445923,0.5332514047622681,0.5344923138618469,1.0,0.0,0.0,0.0,1.0,0.0,,0.03410400292368341,0.03306930253295717,0.006163725928097205,0.03410400292368341,0.03306930253295717,0.006163725928097205,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,66,2.1041085720062256,2.038470506668091,2.384727716445923,2.3253235816955566,0.5344923138618469,0.53626948595047,1.0,0.0,0.0,0.0,1.0,0.0,,0.03353729575483204,0.032490952512344184,0.006179585733811687,0.03353729575483204,0.032490952512344184,0.006179585733811687,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,67,2.125286102294922,2.0648460388183594,2.3253235816955566,2.265923023223877,0.53626948595047,0.5380035042762756,1.0,0.0,0.0,0.0,1.0,0.0,,0.03265547884095026,0.031547495422402656,0.00620032514741606,0.03265547884095026,0.031547495422402656,0.00620032514741606,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,68,2.064228057861328,1.998400092124939,2.265923023223877,2.206012725830078,0.5380035042762756,0.5390064716339111,1.0,0.0,0.0,0.0,1.0,0.0,,0.03179977327679513,0.030779088960422512,0.006212694032071105,0.03179977327679513,0.030779088960422512,0.006212694032071105,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,0,9,69,1.7123661041259766,1.6428202390670776,2.206012725830078,2.145728588104248,0.5390064716339111,0.5379294157028198,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.03160489351623986,0.03047457425675273,0.0062107600070433165,0.03160489351623986,0.03047457425675273,0.0062107600070433165,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,0,2.004128932952881,1.951676607131958,0.9709185361862183,0.9164886474609375,0.5423780083656311,0.5414709448814392,1.0,0.0,1.0,1.0,1.0,0.0,probe_target_pearson_drop,0.030381648528910496,0.02914370272277327,0.006224085827707649,0.030381648528910496,0.02914370272277327,0.006224085827707649,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,1,2.204869270324707,2.14947772026062,0.9164886474609375,0.8626363277435303,0.5414709448814392,0.5419726967811584,1.0,0.0,0.0,0.0,1.0,0.0,,0.02946336790492605,0.028274625423824685,0.00622220548338339,0.02946336790492605,0.028274625423824685,0.00622220548338339,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,2,2.144589424133301,2.0898537635803223,0.8626363277435303,0.8091553449630737,0.5419726967811584,0.5433584451675415,1.0,0.0,0.0,0.0,1.0,0.0,,0.028482890961630272,0.02725917519443201,0.006233641820717729,0.028482890961630272,0.02725917519443201,0.006233641820717729,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,3,2.0949177742004395,2.0330541133880615,0.8091553449630737,0.7561343312263489,0.5433584451675415,0.5437997579574585,1.0,0.0,0.0,0.0,1.0,0.0,,0.027586052295071443,0.026473529578655588,0.00623699450792615,0.027586052295071443,0.026473529578655588,0.00623699450792615,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,4,2.090100049972534,2.029438018798828,0.7561343312263489,0.7034740447998047,0.5437997579574585,0.544111430644989,1.0,0.0,0.0,0.0,1.0,0.0,,0.026950551724329856,0.025806550135701736,0.006237062879469292,0.026950551724329856,0.025806550135701736,0.006237062879469292,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,5,1.8296445608139038,1.7779682874679565,0.7034740447998047,0.6515470147132874,0.544111430644989,0.5452242493629456,1.0,0.0,0.0,0.0,1.0,0.0,,0.026514109911429672,0.025358762796427077,0.006237587219371149,0.026514109911429672,0.025358762796427077,0.006237587219371149,1e-06,0.0001,0.0001
hierarchical_actor_joint_reward_aligned_credit,1,0,6,1.5657950639724731,1.453276515007019,0.6515470147132874,0.6031163930892944,0.5452242493629456,0.5480411648750305,1.0,0.0,0.0,0.0,1.0,0.0,,0.028656981697763397,0.027546339393090532,0.005912089601111054,0.028656981697763397,0.027546339393090532,0.005912089601111054,1e-06,0.0001,0.0001
